feature,mi
f6134,0.1376382547802142
f3753,0.13762843246948053
f4858,0.13761693077662196
f2905,0.13761560134564643
f6042,0.13760795227919242
f4272,0.13760348545463463
f5962,0.13758593581219136
f5217,0.137558043443903
f1870,0.1375149391661017
f4353,0.1374451778888086
f6256,0.13743865601979932
f508,0.1374239543958815
f4266,0.13737729411349342
f289,0.13736952603749275
f1014,0.13729732264605987
f5736,0.1372679221138995
f5629,0.13726580999234494
f5226,0.13725503911842551
f5529,0.1372326378023896
f4264,0.13722836534958516
f5446,0.1371600027405453
f5272,0.13714962420844223
f3377,0.13713018349499384
f4246,0.137080680382057
f3301,0.13706784975889308
f2389,0.13706604569314917
f5387,0.13704100740501124
f5910,0.1370286936912688
f6424,0.1369718867455223
f5915,0.13695215157594065
f4620,0.13691060340158456
f375,0.13689075674438955
f2437,0.1368804403570425
f6349,0.13686985731332868
f5243,0.1368505465572003
f6495,0.13681263962114354
f4715,0.1368066469744531
f3900,0.13677031590337885
f5769,0.13674391484561754
f1546,0.1367064345302258
f4840,0.13670370082085848
f6589,0.13669612540635434
f5225,0.1366868957614522
f6592,0.136676486841389
f6441,0.1366639062438595
f5542,0.13653160564424294
f5848,0.13652840808099054
f3801,0.1365269303066019
f5693,0.13650496037165327
f5309,0.1364692050577636
f5399,0.13645069850492053
f3936,0.1364500090022882
f3496,0.13638217081027815
f3447,0.13624736021279826
f5586,0.1362289628531279
f6545,0.13622710050973952
f5694,0.1362082824236719
f5788,0.13620790529918603
f5351,0.1361743672718423
f5100,0.1361563676043085
f5669,0.13615589129635763
f907,0.13615251645788007
f5683,0.13614435562486094
f6112,0.13613164761263752
f6268,0.13610533056626783
f5733,0.13608244231703237
f3822,0.1360803024734194
f4437,0.13607632532887548
f6478,0.1360734209008867
f4210,0.13603544370593168
f5732,0.1360284452544973
f5737,0.13600466854059645
f2907,0.13599625359302747
f573,0.1359392070829455
f5979,0.13593142553195436
f5083,0.13585357591173164
f6412,0.13583339091014102
f5238,0.13583272260396884
f3990,0.13581528183982705
f6282,0.13579605957585672
f4989,0.1357872263608364
f4352,0.1356759943154895
f6283,0.13566403426475437
f5822,0.1356539815618567
f5269,0.13564774640039445
f5371,0.13562509703317982
f4796,0.13561861497241656
f4390,0.13561308638505665
f3945,0.13560061130962753
f6034,0.13557397373461644
f5990,0.13545753673360084
f3744,0.13545535186254165
f3297,0.13545388391676294
f5279,0.1353963650554859
f3792,0.13535913942614997
f4821,0.13534796140602312
f1820,0.1353400296892735
f5912,0.13532276863617732
f2383,0.13530248176979187
f5984,0.13528170362355008
f5416,0.13525416802104573
f4937,0.1352000759764067
f5624,0.135099879824379
f3849,0.1350175927363484
f5421,0.13499126926985827
f4876,0.13494547500833587
f5088,0.13493958893120217
f6381,0.13486168171814672
f3999,0.13474837568751363
f6490,0.13471609855024758
f5503,0.13467997209781846
f4902,0.13459616223993098
f6422,0.13455302401968217
f6158,0.13455260323952922
f5993,0.1345179036725952
f5573,0.13451077504121
f2923,0.13449744463028068
f4296,0.13449499542343846
f6097,0.13446362395836786
f6066,0.1344630229364201
f6390,0.13442721041789873
f5136,0.13435696505000694
f6215,0.13433631321818407
f3335,0.13431232925633774
f4548,0.13423325553597865
f5134,0.1342322181197848
f6284,0.13422161390552478
f4530,0.13420672269375533
f4975,0.1341881109449221
f1473,0.1341877288837101
f1845,0.13417470724450542
f4440,0.13413606387199994
f4286,0.1341191895509679
f1957,0.13409700803694857
f1464,0.13408190230731742
f5909,0.13406783262812416
f5829,0.13405039977918953
f6376,0.13404368601409544
f5965,0.13404351650439494
f5267,0.1340392870577931
f5233,0.13403732606550678
f3981,0.13396755927249648
f6068,0.13390519650126365
f5729,0.1338064749833947
f5193,0.13379972404733698
f4871,0.1337932428897437
f5391,0.1337599777343197
f5778,0.13375679080715486
f1930,0.13369730251775414
f4365,0.13365059107649158
f2911,0.13364845959025917
f5837,0.13362437075924571
f2900,0.13360544849036193
f5443,0.13357360800623885
f5892,0.13355828690242166
f5478,0.13353765538100681
f5588,0.1334589377273554
f4293,0.13341803653660333
f4971,0.1334166727864381
f5384,0.1334130616892999
f5544,0.1334069904639743
f4223,0.13338245173120633
f6011,0.1333703456310369
f1502,0.13332010621074142
f1555,0.13329171964934172
f2497,0.13326113516767846
f6153,0.1331788454695344
f6304,0.1331615228071783
f4445,0.1331374176432143
f3621,0.13312917558666504
f6413,0.13312787308902596
f4885,0.13312526004782432
f93,0.1331124466767113
f5843,0.13309628693834208
f4420,0.13309039070353368
f5047,0.13308568970276413
f4111,0.13301924127714537
f5513,0.13300290614048338
f3810,0.1329527922728313
f3375,0.13294805008336397
f6147,0.1329444376005231
f2500,0.13293676472335925
f943,0.13293033959206646
f6399,0.13291632276680465
f5638,0.13290321859569731
f5702,0.13289211234033216
f4683,0.13284548860112988
f6045,0.13279927274936654
f5123,0.13272559315438848
f538,0.1326606374451087
f5771,0.1326571182167835
f4512,0.1326531120190162
f6040,0.13264407642756781
f499,0.13264022625543825
f3865,0.13260419975291793
f6447,0.13259714492236263
f5101,0.13258993258537144
f4787,0.13253049078374568
f5244,0.1324952668122079
f5327,0.13248905341554718
f4697,0.13248677670617415
f970,0.13247107693239224
f2864,0.1324257723893827
f3742,0.13242524051617588
f6472,0.13239221235672627
f2860,0.1323857229544716
f3881,0.13235668561288438
f4521,0.132352719978857
f5409,0.1323504222412164
f4793,0.13234031743739205
f4345,0.1323372970979264
f4977,0.13231296206092447
f6004,0.13226998592389538
f5944,0.13226580152352962
f2482,0.13226441926067922
f3755,0.13215394643968947
f6462,0.13214621052078757
f5166,0.13209817797879353
f6233,0.13209622985692793
f5797,0.1320913045274743
f6121,0.1320725223264252
f1404,0.13207089065955335
f4684,0.1320670534947639
f1861,0.1320520978112123
f4790,0.1320488630813199
f2968,0.13202689356230612
f6555,0.1320143247838943
f5818,0.13197957921606607
f5157,0.131972916793214
f6056,0.13196903536870996
f6331,0.13193818236193522
f3505,0.1319039399078239
f6551,0.13189023863458882
f1141,0.13188767873031404
f6102,0.13184991423742565
f5211,0.13184845684297297
f6467,0.13183719929444937
f6547,0.1318290445603254
f5926,0.13182766635373122
f3336,0.1318114033853508
f3298,0.13177739082882667
f5983,0.1316980923949247
f6287,0.1316755953439701
f2329,0.13167362939734684
f5812,0.13164917245901364
f3220,0.13164551202838526
f6106,0.13157538863281193
f227,0.1315691349995749
f6023,0.13151747968803384
f2406,0.1314971783220793
f5816,0.1314558701036641
f1984,0.13144680970220124
f3436,0.1314437356918181
f5819,0.13143158580766956
f6468,0.13141135976102936
f3833,0.13140086278344754
f6295,0.13138675833612368
f1429,0.13132963032020273
f5397,0.13131270985447863
f5201,0.1312999462136637
f5761,0.13126755857019612
f5924,0.13123860455990455
f4635,0.13122783065669363
f6452,0.13111900126642073
f2013,0.13110627867275282
f3950,0.1310310803901693
f3861,0.13102430053362424
f5874,0.13101735013178706
f5918,0.13101402639554038
f1969,0.13098521625678172
f4678,0.13098264872375864
f5838,0.13096533594985393
f5294,0.1309325236212855
f6229,0.13092145734933913
f2349,0.13081770812941995
f5129,0.13081624298720218
f4898,0.13079151425849078
f5636,0.1307474205994099
f6540,0.13074155673419163
f1987,0.1307262974766532
f5980,0.13072269658511937
f5615,0.13071432941270178
f6328,0.1307068302519956
f3972,0.13070321544413765
f5913,0.13064463346285393
f2892,0.1306353835310441
f3571,0.13061684774243965
f4760,0.1306012125466971
f5537,0.13053665640541423
f2970,0.13050822847417587
f4278,0.13047460405254574
f6314,0.13046936572601453
f6534,0.13046087477499535
f5879,0.13044591257945148
f3327,0.1304420739749257
f5550,0.130440544676925
f4295,0.13043626759997506
f5310,0.13041689444361682
f6466,0.1304123834441122
f3877,0.13039464698212022
f3354,0.13038725193211098
f6353,0.13034154938675524
f5942,0.1302994811757774
f5212,0.13029376308600416
f5488,0.13026067269269692
f4862,0.13022545255488316
f4283,0.13021910646946822
f4884,0.13021497503561807
f1006,0.13013189258893743
f5498,0.1300859716719205
f6476,0.13006117260333383
f4260,0.13004868863520036
f5711,0.1300420518290082
f4945,0.13003639916693377
f4747,0.13003230254183773
f3842,0.13001471191753566
f4098,0.1299988402679899
f5966,0.12998193611802833
f5893,0.12997382897101906
f6278,0.12993491918248878
f5465,0.1299268272735099
f4993,0.12990769028848792
f6192,0.129840362502867
f4427,0.1298352166770842
f1906,0.12982997070132862
f6396,0.1297886938478916
f3522,0.12971926015094848
f367,0.12970516589430048
f6029,0.1297051350258691
f4433,0.12966203713564983
f2457,0.12960179377872327
f5933,0.12959263575504965
f2893,0.12957700265863759
f5207,0.12955353723218055
f5092,0.12952891119101606
f2815,0.12949991688643347
f4894,0.12948280441513127
f5476,0.12947663848779678
f3341,0.12947630086732564
f6372,0.12944564975045392
f3834,0.12942448071233814
f5467,0.1294199516480563
f4408,0.12935843707627415
f3824,0.12935397222469058
f4494,0.12935234220477732
f4753,0.1293488461243526
f5723,0.12934746405490838
f5643,0.12924687847561778
f5705,0.1292288934019723
f5255,0.1292275895516415
f4312,0.12920155321147053
f3785,0.12918203712134924
f6405,0.12914763912292315
f3387,0.12913623347871095
f5005,0.12911198731122298
f2964,0.1290763480476005
f5661,0.1290653515990794
f6475,0.12903408838518304
f4009,0.12900582880476952
f5524,0.12900233988907228
f610,0.12900044446512826
f6113,0.12899391770512603
f3851,0.12899253987187986
f4779,0.12898070674669748
f150,0.12896318776980298
f1991,0.12891803504166033
f6581,0.12889192012552897
f3342,0.12889189527986789
f5006,0.1288723495037516
f3847,0.12886903706422226
f6031,0.12883934919327977
f4259,0.12882849912413352
f5525,0.1288236602321864
f5604,0.12881333976716114
f5402,0.12881169851834473
f6063,0.12873597194200315
f5438,0.12872286046379955
f5427,0.12872089575156576
f2870,0.12870851235961656
f4310,0.12869831896455253
f3320,0.12868348889174674
f4718,0.12866385203760577
f5256,0.12864309300548626
f1979,0.12860495689316176
f3368,0.1285740074981243
f4455,0.1285701812097626
f5152,0.1285608976878816
f2411,0.12854867161943417
f5647,0.1285370603792071
f6200,0.12852723631909013
f1879,0.1285254107838547
f4431,0.12851619181873186
f4355,0.12851207632346817
f1307,0.12847606450906568
f4803,0.12846435165321823
f5820,0.12842800461938975
f4248,0.128402218401102
f4256,0.12838394024950972
f4309,0.1283727843909368
f4368,0.12836072791661302
f3885,0.12835638851312003
f5486,0.12835032483539788
f2358,0.1283325166387379
f5328,0.12833134571166038
f4409,0.12832685749877548
f6089,0.12830033245919248
f5393,0.1282862097956916
f1482,0.12828398036129407
f4948,0.1282787470205755
f6500,0.1282605788340332
f5956,0.12823598776412304
f3329,0.12816455999994902
f5283,0.12815349664318676
f5002,0.12815166546933288
f4527,0.12815116370486646
f2027,0.12814997700498942
f5620,0.12814719369357253
f4156,0.12812070734400827
f6185,0.12804312107802795
f4276,0.127982207724183
f5271,0.12797190562466376
f1528,0.12797141575569926
f4850,0.12796879292694818
f4611,0.1279535617509584
f6129,0.12790321861385667
f3504,0.12787493677455952
f4963,0.127839384460104
f5009,0.1278267339374799
f1051,0.12782085398729404
f5372,0.12779665410964158
f6052,0.12774664091111942
f5832,0.1276915376720269
f3171,0.12767913138348996
f3924,0.12766620628343306
f5043,0.12766244769793733
f6529,0.1276267738002943
f1455,0.12757769467010815
f2465,0.12753297710678924
f4889,0.12752051193626324
f4769,0.12748053068007037
f5698,0.1274768995218083
f5433,0.12747543972477526
f5782,0.12744089280359994
f3287,0.12734222514857185
f5906,0.12728862337735825
f4271,0.12727721831982564
f3316,0.12719493871089815
f5079,0.1270911059152975
f6274,0.12704641600056332
f4702,0.12704115626977064
f4766,0.12703526228543227
f5319,0.12702656826227043
f6364,0.127006672364685
f5939,0.12700656554914103
f2527,0.12697836886840852
f2959,0.1269639641716891
f6505,0.12688878550216165
f511,0.12688794085594424
f4606,0.1268831237567647
f1915,0.1268774713234575
f6444,0.12686650043993097
f4579,0.12685821090196558
f4327,0.12684307888672386
f2888,0.12680073468488917
f6580,0.12677818820330833
f6264,0.1267711535641034
f4378,0.12675712683815554
f4089,0.12672710845990443
f6162,0.12671129873947828
f5505,0.12667272216623715
f3854,0.12662176373006595
f3912,0.1266128837247984
f6332,0.12655048229232024
f6008,0.12648272335943878
f5856,0.126478076307309
f5464,0.12646958350799764
f6544,0.12643345111085846
f5190,0.12642319122789392
f2901,0.1264019972966648
f2416,0.12633411841223463
f4268,0.12631072280426592
f6535,0.12628923161006478
f4711,0.12627577989396244
f5070,0.12627011920128606
f5877,0.1262516729897789
f6151,0.1262343199581002
f4214,0.1262296976474273
f5541,0.12619248594469745
f5708,0.1261835503215969
f5652,0.1261773344120547
f2438,0.1261437528019549
f6346,0.12612758120310463
f6306,0.12611294478344792
f2904,0.12610347669797983
f3359,0.12608658157250563
f1809,0.12607462986306972
f4395,0.12607370089196346
f5927,0.12601658399304316
f5530,0.12599688220281013
f4722,0.12598494882791256
f5842,0.1259809497479969
f4467,0.12597157227481448
f5042,0.12592402256442536
f2918,0.12591866367978932
f4485,0.12591461785675673
f4719,0.12590713631651917
f5117,0.12586562553572422
f6554,0.12586159809398145
f4593,0.1258493946331547
f5955,0.12576739705958628
f5044,0.12576537179356784
f5332,0.12571076012629634
f3986,0.12569991716715823
f6678,0.1256814209537116
f6337,0.12567545414487347
f3369,0.1256698776880909
f6271,0.12566907261798033
f5251,0.12566002590098302
f5591,0.125642879835401
f6403,0.12563804186222027
f6050,0.1256313169355674
f6104,0.12559183048146094
f6373,0.1255917500330126
f4897,0.12558907431603927
f4815,0.12558714521782122
f5285,0.12558105699158117
f3419,0.12556631500435733
f5344,0.1255477354459531
f799,0.1255159935879986
f3532,0.1255065370670776
f6560,0.1254889982434375
f4385,0.12548692181823862
f3909,0.1254852002934288
f3027,0.12541490464975658
f6187,0.12541364457468607
f3265,0.12531436101109517
f6659,0.12530176173005314
f2940,0.12528856941235444
f2856,0.1252751825235201
f2559,0.12527159524739506
f988,0.12526514605352235
f5220,0.1252636866930552
f239,0.12526208919998627
f1950,0.12525548592680602
f6455,0.1252475841500318
f3603,0.12524200947191133
f2410,0.12516782006411198
f3311,0.12516605080734555
f6279,0.12515591202980492
f3278,0.12514831996068176
f3393,0.12513480361519624
f5497,0.12513179254840967
f2852,0.12511760076200318
f3453,0.12508708619619968
f6439,0.12507511479124567
f5935,0.12506860275987952
f3963,0.12506519405215633
f5552,0.12506417677424286
f6084,0.12502884405949288
f3827,0.1250063389864895
f4301,0.12495236368597906
f1041,0.12493998953671515
f5830,0.12491301857673154
f6120,0.12489603586164755
f3378,0.12487767439118791
f5408,0.12487379317748104
f3594,0.12485240839565837
f5836,0.12480629168876778
f1044,0.12479671586979935
f6536,0.12474008495491429
f6546,0.12471172430428723
f3373,0.12468490472772675
f2906,0.12466065701745066
f4770,0.12460305393042104
f6584,0.1245894493392048
f4290,0.12457873451070389
f4080,0.12457555616978944
f3895,0.1245647186786174
f5230,0.12453904501870561
f3887,0.12450383318739044
f4192,0.12444285193745097
f4660,0.12442580460897279
f300,0.12442280874507095
f3365,0.12440278677785743
f3793,0.12439513684968295
f5441,0.1243756386959265
f439,0.12437322006539953
f2797,0.12435310353214035
f6566,0.12432675749281374
f1500,0.12429028284551213
f5928,0.12423085037134696
f1986,0.12420231476014987
f4931,0.12416601537351335
f1564,0.12415918429077522
f3486,0.12414339693206733
f2460,0.12414329161309512
f4250,0.124137318145503
f5558,0.12413607710613173
f2837,0.12411646861961412
f4394,0.12408913233786034
f2879,0.12406088555808514
f6071,0.1240570982290734
f2595,0.12404163215057507
f5495,0.12400688434282081
f4650,0.12395235774116697
f3737,0.12389979609413748
f4798,0.12389926423042219
f4201,0.12386011259310425
f2586,0.12385947849410073
f3459,0.12385292126727743
f5601,0.12382617505412385
f574,0.12381741519988365
f2986,0.123816807258188
f3927,0.12378675331733868
f5952,0.12375991459365698
f3844,0.12375818521990034
f6513,0.12372953945150789
f4287,0.12372896147064605
f6511,0.12371007176256876
f2405,0.12369928983035905
f6512,0.12369300719132958
f4566,0.12366184616417542
f6323,0.12363388682889243
f5774,0.12362664634225151
f646,0.12357324981012185
f4321,0.12355477302162177
f6305,0.12348158679602683
f3765,0.12347103598292808
f4116,0.12344936793928118
f6243,0.12344768589008392
f2402,0.12343014743992109
f4833,0.12342740385245854
f961,0.12339281142786174
f4349,0.12338352468303526
f5148,0.12336021390452734
f303,0.12334522649410218
f3531,0.12334131503056422
f6088,0.12333654016183537
f4577,0.12328568029807796
f4923,0.12327939596024873
f4887,0.12327604241896628
f5908,0.12327289689458576
f6666,0.12323710549989286
f2495,0.12319142952389361
f3852,0.12317077638647111
f6125,0.12311231216274754
f2894,0.12308597140067778
f5870,0.12307649899918482
f4849,0.12307377403765019
f3326,0.12302790579153378
f77,0.12301761020301427
f5381,0.12301627932994652
f4610,0.12298864046532554
f3397,0.12297195998236177
f6232,0.12295190127845368
f4048,0.12294626819702659
f3362,0.12291096904969301
f5957,0.12287594546702385
f4647,0.12284114297173909
f5545,0.1228191633911031
f530,0.12278574612589832
f5425,0.1227833551732358
f1807,0.1227670412007118
f4924,0.12274763385643395
f5551,0.12273928650935018
f3144,0.12273913845608009
f4008,0.12270341212101821
f5215,0.12268724428074318
f5766,0.12268342106954888
f4992,0.12268094347929415
f6241,0.12264987157094787
f3348,0.12262148449745425
f5793,0.12261876534182559
f3,0.12261299221929756
f4913,0.12259265764481908
f2947,0.12259000858596103
f5078,0.1225880097796539
f5468,0.12253006749817752
f2364,0.12252276779849014
f2943,0.12250681260576401
f5075,0.1224972843525407
f2895,0.1224406958091202
f3410,0.12243434768846395
f4292,0.12230717676687597
f5996,0.12229889591707632
f4417,0.12228024834993967
f592,0.12226911638904925
f2703,0.12226521922673417
f5133,0.1222157298413018
f4691,0.12221246667757191
f6022,0.1222093417661223
f4341,0.12220798946333034
f6296,0.12220749501320549
f2938,0.12217078579761687
f3791,0.12212647176545133
f5066,0.12212233968954278
f5936,0.12211838919073248
f1451,0.12209889336959279
f4387,0.12208366713994456
f5896,0.12204085985949575
f5242,0.12203709893510029
f5739,0.12201446829877405
f144,0.12200805176566787
f3303,0.12200277008812188
f3745,0.1219895719316959
f4131,0.12195670145212789
f6036,0.12193523423749575
f3809,0.12193165780783222
f5170,0.12190956365370287
f2324,0.12190763048850783
f6423,0.12189860317926549
f4381,0.12189689346698707
f3117,0.12188649132505613
f2920,0.12187554181843563
f3562,0.12186409987967606
f5348,0.1218625089624834
f6527,0.12185631274541997
f5963,0.12185270197643039
f6266,0.12184417994364782
f4322,0.12183920068065612
f5787,0.12182364257916145
f5241,0.12182124455630872
f3838,0.12182022118517377
f286,0.12180256230999786
f5194,0.12179405787009445
f5316,0.12179084272382923
f4698,0.12178270304389605
f4143,0.12174028562084915
f5958,0.12173226615115329
f1574,0.12171016664380208
f6445,0.12171006642839766
f3922,0.12168878861101762
f5867,0.12168502992061736
f6409,0.12167944818802123
f3374,0.12164027904498154
f4288,0.12163679794566784
f4859,0.12162671686529603
f3001,0.12159653583273711
f4069,0.12159089724825112
f2398,0.1215841432875564
f1518,0.12157370704776849
f347,0.12152639784210484
f5118,0.12151648066333509
f5306,0.12147444542892627
f5264,0.12142418353347306
f129,0.12141886178308026
f6436,0.12140691322186692
f5865,0.12139713104344763
f2914,0.12133760293432472
f557,0.12132931114966583
f5950,0.12132518615005639
f280,0.12130484873453051
f5229,0.12130181611870494
f3823,0.12129405749297328
f145,0.12128104712769527
f6663,0.12127776376441668
f898,0.12126811717610408
f6387,0.12124852916318707
f4279,0.12120578886357292
f3357,0.1212015880659858
f3728,0.12117708343929134
f5716,0.12115213640541356
f3257,0.12114183030610715
f1366,0.1210712048932221
f5617,0.12105144772780596
f6562,0.12103771880430259
f6369,0.1210335934769935
f3773,0.12103076537695312
f4701,0.12102899802618561
f4891,0.1209738385176311
f4752,0.12094972342970944
f4855,0.12094588459748934
f2946,0.12091475563781318
f3260,0.12090043413700169
f3558,0.1208808747402701
f3350,0.12083676985372138
f5951,0.12081969848928242
f1923,0.1207757791409283
f6433,0.12075899878503549
f4539,0.12069210798146957
f5994,0.12067745924701301
f6086,0.12066115530194921
f4294,0.12064881961996088
f3399,0.12063332947715422
f4895,0.12062846470898192
f5535,0.12060970502543311
f2343,0.12058675884573677
f4771,0.12057291662308112
f4071,0.12055369893911161
f5188,0.12053321301328213
f3468,0.12052752358938301
f3857,0.12051266399878502
f6160,0.12048991257808916
f4486,0.1204800506098902
f5491,0.1204310040796539
f5725,0.1203973857544951
f5597,0.12039417252343121
f2436,0.1203889289088238
f3843,0.1203745610889535
f4928,0.12032395530023665
f3361,0.12024845850406862
f5500,0.12023749666517514
f4311,0.12023727650564497
f4842,0.12021136743781557
f2514,0.12019617921995884
f6354,0.1201741606167035
f431,0.12015392854467422
f2466,0.12012977964198912
f5121,0.12011129210489813
f4987,0.12010732880870911
f3280,0.12007786972145285
f6216,0.12007014875010835
f2861,0.12003788521160708
f3946,0.11999007991215693
f4710,0.11998154321747823
f4219,0.11997477841140158
f4813,0.11995818616535248
f5059,0.11995487278447081
f4419,0.11992588307572483
f5710,0.11990462162693305
f4384,0.11987666591729251
f346,0.11987488667050394
f5035,0.11986822981283529
f5453,0.11983837270029385
f3983,0.11979688237866082
f3855,0.11978883450160271
f6486,0.11977634729389752
f5270,0.11975968597118491
f3386,0.11975369247435141
f5633,0.11974419235570055
f1024,0.11973011627954033
f5630,0.11972155745171964
f4799,0.11969599999460234
f138,0.11966422358827122
f2973,0.11956584293008987
f5589,0.11955625399294201
f345,0.11955500606888414
f1008,0.11953916370541195
f1462,0.11953601106830902
f6594,0.11950016941021513
f4674,0.11949141151612297
f2855,0.1194890298111071
f6489,0.11946796287784389
f3567,0.11946561014568857
f4350,0.11945184175156953
f4856,0.11943129116746576
f4940,0.1193967922094239
f3970,0.11938387040513909
f3711,0.11935780734090251
f5161,0.11935469942160593
f4682,0.11931818731126631
f5719,0.11927291293030029
f2884,0.11926578378491515
f2594,0.11925135459264302
f4012,0.11922662966360109
f618,0.1191876906016387
f1960,0.11918499213923361
f3746,0.1191728784747248
f3455,0.11916240933235223
f1713,0.11915552919063588
f4228,0.11913606908250207
f4180,0.11909506127463532
f5266,0.11908961637447035
f4503,0.11908814905161513
f6206,0.11906276001444871
f5969,0.11905704657463545
f4758,0.11903215451322557
f6224,0.11900204270444137
f4159,0.11899791190602249
f4393,0.11898632941680498
f1966,0.1189708992443661
f925,0.11895359642884751
f5613,0.11892191341442038
f4346,0.11889880615745607
f6288,0.1188803099085316
f5356,0.11886672163687795
f3987,0.11886357772000178
f5508,0.11881638052693333
f2335,0.11878451354000763
f5828,0.11876859402857143
f2049,0.1187283680245832
f6668,0.11872555239891724
f1790,0.1187232064986441
f430,0.11871377514912229
f2347,0.1186912660477275
f4158,0.11868596286033384
f3325,0.11865632465837761
f6292,0.11865465362944905
f5765,0.11864024635860693
f4418,0.11861114384300597
f5757,0.1186011331111887
f2779,0.11859803892896181
f1456,0.11859054559725513
f5014,0.11854083880211386
f4434,0.1185188273543023
f1430,0.11850364554371495
f140,0.11849731622182835
f4624,0.11846934948108823
f3848,0.11845939782931847
f6453,0.11844349839576962
f4964,0.11843085492655314
f4165,0.11841441800632557
f1114,0.11840649894269317
f1169,0.11838191526332631
f5609,0.11837650965226443
f3639,0.1183495039910416
f2523,0.11833102159182518
f5855,0.11830830438945794
f2958,0.11830396013609645
f6152,0.11830223517879901
f4095,0.11830209154769866
f5323,0.118237674877812
f4516,0.11822034962479444
f3856,0.11821618111077337
f3977,0.11820636800521855
f3246,0.11818724964228133
f5499,0.11817647750337423
f5249,0.11816911506602379
f5869,0.11813389607154035
f5596,0.11813202937402467
f3461,0.11812286467731914
f4835,0.11811743705084998
f3314,0.11811185158264159
f3724,0.1181103811376012
f3784,0.11811009625691282
f6188,0.11809651028976154
f990,0.11806353592600205
f5370,0.11805626908853517
f4839,0.11805041278694706
f5584,0.11804091229458002
f6255,0.11803565292910312
f3289,0.11800944700378535
f5977,0.11798707882230719
f4844,0.11797462151954097
f5422,0.11796445379297271
f6315,0.11794781953132372
f2596,0.11794539416875027
f85,0.11793052946960625
f6509,0.11791112894814271
f5449,0.11787087002828578
f3661,0.11784267575437646
f6193,0.11782163907288856
f6313,0.1177731482218265
f3585,0.11775448573258052
f5280,0.11774711503358093
f4247,0.1177379813248054
f5444,0.11773741018601491
f5208,0.11772197237903104
f311,0.11772077508107248
f6273,0.11767256485516997
f6363,0.11765319550195352
f2928,0.11763949389264727
f136,0.11763473921703715
f1475,0.11760903041017512
f1539,0.11760199200229993
f5029,0.11759098360142506
f5456,0.11758407424006156
f2909,0.11754761896628718
f4299,0.11754212266163222
f6521,0.11753720307684778
f3702,0.11750310751242266
f5585,0.11749626663515933
f3789,0.11747586188710235
f3663,0.11745895349792335
f4205,0.11744575725627149
f4934,0.11744002978299184
f5333,0.11743989589882098
f5300,0.1174264692388256
f2945,0.1174005106719691
f4990,0.11738408162888181
f6180,0.11737632511046536
f283,0.11737405857399263
f5890,0.11737376950873335
f5065,0.11736933238855007
f6493,0.11735138491774988
f3554,0.11732953779268751
f5748,0.1173247197692997
f3464,0.11731702257527887
f6408,0.11730663815064135
f6351,0.11730182794422062
f6067,0.11729499976129842
f609,0.11727724399178596
f1439,0.11726253403798603
f2508,0.11721468044555738
f5886,0.1172042677648486
f2391,0.11719880497533453
f826,0.11719690429490948
f5247,0.1171691442862306
f2351,0.11714387602550147
f2284,0.11712240302881893
f2041,0.11710697490400701
f3961,0.11710054061781827
f844,0.11709303368410762
f4580,0.11706035566000894
f5252,0.1170339230833366
f5770,0.11702735971887845
f5235,0.11701997572690681
f6548,0.11700737975994135
f5355,0.11697771963749792
f555,0.11689253976944958
f4428,0.11688853032432922
f3905,0.11688292920328136
f4426,0.11688260148576246
f208,0.11688007825477609
f2834,0.11685879870517724
f6368,0.11685211080099611
f5504,0.11683528793683928
f4664,0.11683069964298731
f2473,0.11681827350226737
f1916,0.1168046288838056
f3445,0.11678786210428216
f5036,0.1167853118298714
f3347,0.11676845904784638
f3490,0.1167218559472758
f1057,0.11670489211727197
f1509,0.11668262010535813
f5411,0.11665233057533442
f5386,0.11664250027611978
f2551,0.1165671769875356
f4706,0.11656454581699416
f4535,0.11656204013952642
f210,0.11653868095041542
f1890,0.11652432656425082
f2950,0.11651530144951439
f6417,0.11649768194615362
f4830,0.11647970824096321
f1281,0.11646307314042792
f4700,0.11642690236558506
f1543,0.1163885275379486
f4912,0.11638637751453107
f5168,0.11638549067408599
f5224,0.11636358250876144
f2439,0.11634144890888187
f5167,0.11629693438485367
f6549,0.11628042928740623
f3312,0.11627324114081583
f5322,0.1162577757935983
f2929,0.11624126145643165
f4215,0.1162300888465313
f3294,0.11619196910059104
f3804,0.11619158447130751
f5414,0.11619025367674674
f5982,0.11618958287217751
f4522,0.11618110224738443
f3959,0.1161285159190042
f4104,0.11607877664747024
f5775,0.11606667101588819
f5330,0.11606411321353294
f4861,0.1159978140059339
f1948,0.11598335403850024
f3534,0.11598229545449268
f5482,0.11593977650914011
f4396,0.11592048187092185
f6458,0.1159070386739911
f5093,0.11589306741765126
f512,0.11588508517934404
f3472,0.11588152916218819
f1406,0.11587832595134007
f1276,0.11587004597721551
f4400,0.11586490151101847
f5347,0.1158312442085192
f1086,0.11580946125139224
f153,0.11580126974696192
f1393,0.11577575405889284
f3356,0.11576767259619825
f5859,0.11576097054800183
f6464,0.11575823482995018
f4028,0.11573374589917629
f4877,0.1156895559028861
f2064,0.11568035259239906
f2353,0.11567127785705322
f3032,0.11565164362759583
f6575,0.11563377461706192
f4444,0.11560416447502231
f4939,0.11559351902368631
f4657,0.11557268637680274
f5033,0.11552862980853851
f3253,0.11551000068385964
f2365,0.11548800554887251
f3860,0.1154868431212539
f6557,0.11546922797452908
f3523,0.11546238011948384
